Reporting starts,Reporting ends,Campaign name,Reach,Impressions,Link clicks,Landing page views,Post engagement,3-second video plays,ThruPlays,Post comments,Post saves,Post reactions,Post shares,Video plays at 50%,Leads,Amount Spent
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
29/12/2021,29/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPE_Egypt_Dec'21,124608,148268,8,,2356,,,18,9,1040,19,,,275.98
28/12/2021,28/12/2021,0016_Egypt_CPC_Dec'21,56288,60413,80,8,2887,2771,260,,6,28,2,444,,96.19
28/12/2021,28/12/2021,0016_CPLPV_Egypt_Dec'21,28960,30784,37,20,84,,,7,10,24,6,,,151.37
28/12/2021,28/12/2021,0016_Egypt_Remarketing_Dec'21,16772,19013,10,2,23,,,3,,10,,,,42.89
28/12/2021,28/12/2021,0016_CPC_KSA_Dec'21,146816,149342,316,144,389,,,,12,48,13,,,713.8
28/12/2021,28/12/2021,0016_CPMR_Auction_Egypt_Dec'21,86032,88490,164,20,6485,6295,535,3,4,18,1,1432,,97.2
28/12/2021,28/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,6644,6835,17,11,30,,,,3,8,2,,1,73.65
28/12/2021,28/12/2021,0016_Egypt_CPA_CRM_Dec'21,7668,7735,15,14,26,,,,1,9,1,,,73.56
28/12/2021,28/12/2021,0016_CPMR_KSA_Dec'21,59103,59570,9,3,3734,3715,239,,,10,,362,,200.95
28/12/2021,28/12/2021,New campaign,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
28/12/2021,28/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPE_Egypt_Dec'21,73184,85456,5,,2319,,,15,5,1392,23,,,273.59
27/12/2021,27/12/2021,0016_Egypt_CPC_Dec'21,54176,58555,64,9,2949,2850,302,,4,31,,538,,97.43
27/12/2021,27/12/2021,0016_CPLPV_Egypt_Dec'21,28472,29235,49,32,94,,,2,16,21,6,,2,163.02
27/12/2021,27/12/2021,0016_Egypt_Remarketing_Dec'21,17660,19744,7,1,14,,,,1,5,1,,,43.53
27/12/2021,27/12/2021,0016_CPC_KSA_Dec'21,156862,162898,351,153,413,,,,16,32,14,,,722.26
27/12/2021,27/12/2021,0016_CPMR_Auction_Egypt_Dec'21,71200,73173,126,15,5250,5105,447,3,4,12,,1157,,76.18
27/12/2021,27/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,5752,6092,13,11,27,,,,5,8,1,,5,72.86
27/12/2021,27/12/2021,0016_Egypt_CPA_CRM_Dec'21,8042,8045,17,14,26,,,,2,7,,,,72.44
27/12/2021,27/12/2021,0016_CPMR_KSA_Dec'21,60032,60661,7,3,3848,3837,244,,,4,,388,,196.52
27/12/2021,27/12/2021,New campaign,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPE_Egypt_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_Remarketing_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPC_KSA_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_Remarketing_Conversion_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPC_Egypt_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_Egypt_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_PreOrder_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_Egypt_Sept'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Egypt_CPA_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_KSA_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Remarketing_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPC_KSA_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_Egypt_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPE_Egypt_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPC_Egypt_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_Egypt_Aug'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Remarketing_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPL_Qatar_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_UAE_JulyAugSeptOct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPA_UAE_Conversions_Orders_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_UAE _JulyAugSepOct'21_Copy,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Awareness_CPC_UAE_JulyAugSepOct'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_July'21 – Copy,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_July'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_KSA_June'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPA_Qatar_May'21_SignUps,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_Remarketing_Qatar_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPA_Qatar_May'21_LPV,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_June'21_ABTest,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_June'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_June'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_June'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_June'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPLPV_Qatar_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_CPMR_Qatar_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_ABTest_Egypt_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_May'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_April'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_April'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_April'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_April'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_Mar'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_Mar'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_Mar'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_Mar'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPMR_Egypt_Feb'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPC_Egypt_Feb'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_Feb'21_02,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPL_Egypt_Feb'21_01,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_L_CPE_Egypt_Feb'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_PL_CPC_Egypt_Jan'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_PL_CPMR_Egypt_Jan'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_PL_CPL_Egypt_Jan'21,0,0,,,,,,,,,,,,0
27/12/2021,27/12/2021,0016_PL_CPE_Egypt_Jan'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPE_Egypt_Dec'21,49121,64284,,,2333,,,12,4,1656,13,,,275.43
26/12/2021,26/12/2021,0016_Egypt_CPC_Dec'21,53029,59009,48,4,3181,3098,302,,4,30,1,547,,96.01
26/12/2021,26/12/2021,0016_CPLPV_Egypt_Dec'21,29648,31904,45,26,97,,,2,13,31,6,,1,192.78
26/12/2021,26/12/2021,0016_Egypt_Remarketing_Dec'21,16549,18905,13,2,22,,,1,,8,,,,42.96
26/12/2021,26/12/2021,0016_CPC_KSA_Dec'21,155080,159104,330,151,416,,,,16,54,16,,,707.23
26/12/2021,26/12/2021,0016_CPMR_Auction_Egypt_Dec'21,54128,54199,94,12,4163,4055,322,3,1,8,2,871,,52.83
26/12/2021,26/12/2021,0016_Egypt_CPA_PreOrder_Dec'21,5311,5423,13,10,27,,,,2,10,2,,,72.86
26/12/2021,26/12/2021,0016_Egypt_CPA_CRM_Dec'21,8200,8363,16,10,31,,,,5,9,1,,,72.46
26/12/2021,26/12/2021,0016_CPMR_KSA_Dec'21,68164,68786,16,6,4566,4541,278,,2,7,,441,,196.12
26/12/2021,26/12/2021,New campaign,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_TEST_UAE_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPLPV_KSA_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_KSA_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_Auction_Egypt_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPC_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPE_Egypt_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_Remarketing_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPLPV_Egypt_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPA_CRM_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPA_PreOrder_Nov'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Remarketing_CPC_KSA_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_KSA_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPLPV_KSA_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_Auction_Egypt_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPC_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_Remarketing_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_R&F_Egypt_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPLPV_Egypt_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPA_PreOrder_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPA_CRM_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPE_Egypt_Oct'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPV_ND_KSA_Sept'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPMR_KSA_ND_Sep'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_Egypt_CPA_CRM_Sept'21,0,0,,,,,,,,,,,,0
26/12/2021,26/12/2021,0016_CPV_KSA_Sept'21,0,0,,,,,,,,,,,,0
